,From,To,Day,Month,Holiday,Distance,Occupancy
6454,1,3,3,6,0,2079.0,89
6455,1,3,6,9,0,2079.0,75
6456,1,3,4,4,0,2079.0,77
6457,4,6,6,3,0,623.48,83
6458,1,3,7,5,1,2079.0,91
6459,7,2,6,9,0,1561.76,76
6460,1,3,2,5,0,2079.0,79
6461,5,7,2,5,0,1363.71,86
6462,7,2,3,3,0,1561.76,77
6463,1,3,7,6,1,2079.0,95
6464,7,2,6,12,0,1561.76,84
6465,5,7,1,1,1,1363.71,96
6466,1,3,7,5,1,2079.0,100
6467,4,6,5,3,0,623.48,81
6468,2,1,7,5,1,1717.93,91
6469,1,3,5,9,0,2079.0,78
6470,1,3,5,3,0,2079.0,77
6471,2,1,7,1,1,1717.93,93
6472,1,3,3,5,0,2079.0,82
6473,7,2,5,9,0,1561.76,86
6474,4,6,2,6,0,623.48,83
6475,2,1,3,9,0,1717.93,83
6476,1,3,4,3,0,2079.0,85
6477,7,2,5,9,0,1561.76,77
6478,1,3,5,3,0,2079.0,83
6479,2,1,6,9,0,1717.93,90
6480,4,6,4,3,0,623.48,82
6481,1,3,3,9,0,2079.0,87
6482,4,6,5,3,0,623.48,89
6483,4,6,6,3,0,623.48,84
6484,7,2,3,5,0,1561.76,84
6485,2,1,7,5,1,1717.93,100
6486,1,3,5,6,0,2079.0,75
6487,2,1,5,1,0,1717.93,88
6488,1,3,5,3,0,2079.0,79
6489,2,1,4,9,0,1717.93,88
6490,1,3,5,6,0,2079.0,84
6491,1,3,4,3,0,2079.0,81
6492,1,3,4,3,0,2079.0,77
6493,2,1,2,4,0,1717.93,77
6494,2,1,2,3,0,1717.93,76
6495,7,2,1,3,1,1561.76,100
6496,2,1,3,6,0,1717.93,80
6497,7,2,6,3,0,1561.76,80
6498,2,1,4,4,0,1717.93,84
6499,7,2,4,6,0,1561.76,86
6500,2,1,5,3,0,1717.93,75
6501,1,3,3,5,0,2079.0,88
6502,4,6,6,1,0,623.48,84
6503,7,2,6,1,0,1561.76,85
6504,7,2,7,5,1,1561.76,100
6505,2,1,2,6,0,1717.93,89
6506,1,3,3,9,0,2079.0,87
6507,2,1,2,3,0,1717.93,80
6508,7,2,6,3,0,1561.76,77
6509,2,1,3,9,0,1717.93,85
6510,1,3,5,9,0,2079.0,76
6511,2,1,2,5,0,1717.93,76
6512,1,3,7,6,1,2079.0,98
6513,4,6,3,6,0,623.48,76
6514,2,1,6,6,0,1717.93,81
6515,1,3,5,6,0,2079.0,87
6516,7,2,4,6,0,1561.76,79
6517,7,2,5,3,0,1561.76,76
6518,7,2,6,9,0,1561.76,80
6519,7,2,3,5,0,1561.76,87
6520,2,1,4,12,0,1717.93,86
6521,2,1,4,4,0,1717.93,84
6522,1,3,5,6,0,2079.0,85
6523,1,3,2,3,0,2079.0,88
6524,2,1,3,3,0,1717.93,75
6525,1,3,2,5,0,2079.0,81
6526,2,1,5,1,0,1717.93,80
6527,1,3,1,3,1,2079.0,100
6528,2,1,3,6,0,1717.93,89
6529,1,3,1,1,1,2079.0,94
6530,7,2,7,5,1,1561.76,94
6531,7,2,7,5,1,1561.76,91
6532,1,3,1,1,1,2079.0,90
6533,1,3,4,5,0,2079.0,86
6534,2,1,7,6,1,1717.93,97
6535,4,6,6,9,0,623.48,87
6536,2,1,1,3,1,1717.93,91
6537,5,7,5,12,0,1363.71,83
6538,1,3,4,5,0,2079.0,75
6539,4,6,7,1,1,623.48,95
6540,1,3,5,9,0,2079.0,88
6541,7,2,7,5,1,1561.76,90
6542,7,2,6,1,0,1561.76,85
6543,1,3,4,3,0,2079.0,86
6544,2,1,6,1,0,1717.93,81
6545,2,1,6,6,0,1717.93,80
6546,1,3,5,9,0,2079.0,85
6547,2,1,3,9,0,1717.93,77
6548,1,3,4,3,0,2079.0,75
6549,1,3,6,12,0,2079.0,79
6550,4,6,6,9,0,623.48,89
6551,1,3,5,6,0,2079.0,85
6552,1,3,2,6,0,2079.0,86
6553,7,2,4,12,0,1561.76,88
6554,2,1,1,3,1,1717.93,97
6555,7,2,4,6,0,1561.76,76
6556,1,3,7,6,1,2079.0,93
6557,7,2,4,6,0,1561.76,76
6558,2,1,5,1,0,1717.93,85
6559,7,2,4,5,0,1561.76,87
6560,1,3,2,6,0,2079.0,81
6561,7,2,5,12,0,1561.76,89
6562,2,1,4,6,0,1717.93,77
6563,7,2,4,5,0,1561.76,89
6564,1,3,6,12,0,2079.0,86
6565,7,2,1,3,1,1561.76,90
6566,1,3,2,5,0,2079.0,88
6567,1,3,2,6,0,2079.0,78
6568,7,2,1,3,1,1561.76,99
6569,7,2,7,5,1,1561.76,97
6570,1,3,2,6,0,2079.0,83
6571,2,1,1,3,1,1717.93,93
6572,7,2,3,12,0,1561.76,82
6573,4,6,7,6,1,623.48,97
6574,7,2,4,6,0,1561.76,76
6575,1,3,4,5,0,2079.0,89
6576,2,1,5,1,0,1717.93,75
6577,7,2,4,5,0,1561.76,90
6578,2,1,7,5,1,1717.93,92
6579,2,1,5,1,0,1717.93,87
6580,1,3,4,9,0,2079.0,86
6581,7,2,7,4,1,1561.76,96
6582,4,6,1,1,1,623.48,94
6583,7,2,4,5,0,1561.76,76
6584,7,2,1,1,1,1561.76,93
6585,7,2,5,9,0,1561.76,77
6586,7,2,6,9,0,1561.76,83
6587,1,3,2,5,0,2079.0,89
6588,2,1,5,1,0,1717.93,90
6589,1,3,2,4,0,2079.0,85
6590,2,1,5,3,0,1717.93,76
6591,1,3,5,3,0,2079.0,86
6592,2,1,1,3,1,1717.93,96
6593,2,1,7,1,1,1717.93,90
6594,2,1,4,6,0,1717.93,81
6595,1,3,1,3,1,2079.0,99
6596,7,2,6,12,0,1561.76,82
6597,1,3,5,6,0,2079.0,77
6598,2,1,6,3,0,1717.93,80
6599,1,3,6,9,0,2079.0,83
6600,1,3,1,3,1,2079.0,99
6601,1,3,5,3,0,2079.0,79
6602,1,3,5,6,0,2079.0,87
6603,1,3,5,9,0,2079.0,80
6604,7,2,5,9,0,1561.76,78
6605,2,1,5,1,0,1717.93,85
6606,1,3,6,12,0,2079.0,84
6607,2,1,4,12,0,1717.93,89
6608,2,1,7,1,1,1717.93,98
6609,7,2,6,12,0,1561.76,78
6610,4,6,2,6,0,623.48,85
6611,7,2,4,5,0,1561.76,83
6612,1,3,5,9,0,2079.0,82
6613,2,1,6,1,0,1717.93,82
6614,2,1,1,1,1,1717.93,100
6615,1,3,3,9,0,2079.0,78
6616,1,3,3,5,0,2079.0,79
6617,7,2,4,6,0,1561.76,88
6618,1,3,5,6,0,2079.0,90
6619,1,3,2,6,0,2079.0,88
6620,1,3,5,3,0,2079.0,79
6621,2,1,1,3,1,1717.93,95
6622,7,2,6,12,0,1561.76,86
6623,1,3,4,3,0,2079.0,82
6624,1,3,2,6,0,2079.0,89
6625,7,2,4,12,0,1561.76,79
6626,1,3,5,6,0,2079.0,82
6627,1,3,3,5,0,2079.0,86
6628,7,2,6,5,0,1561.76,84
6629,2,1,5,4,0,1717.93,89
6630,7,2,5,12,0,1561.76,76
6631,2,1,7,4,1,1717.93,92
6632,1,3,5,9,0,2079.0,90
6633,1,3,7,4,1,2079.0,100
6634,1,3,6,12,0,2079.0,79
6635,1,3,4,9,0,2079.0,84
6636,2,1,4,6,0,1717.93,85
6637,2,1,7,5,1,1717.93,98
6638,7,2,5,6,0,1561.76,77
6639,7,2,4,4,0,1561.76,90
6640,1,3,7,5,1,2079.0,92
6641,2,1,6,3,0,1717.93,76
6642,1,3,2,6,0,2079.0,76
6643,1,3,5,9,0,2079.0,88
6644,2,1,3,9,0,1717.93,78
6645,1,3,2,6,0,2079.0,82
6646,1,3,5,6,0,2079.0,76
6647,2,1,6,9,0,1717.93,77
6648,1,3,1,1,1,2079.0,96
6649,1,3,1,3,1,2079.0,94
6650,1,3,2,5,0,2079.0,89
6651,1,3,6,12,0,2079.0,76
6652,7,2,3,5,0,1561.76,88
6653,1,3,4,5,0,2079.0,76
6654,2,1,2,5,0,1717.93,78
6655,2,1,2,6,0,1717.93,86
6656,5,7,2,6,0,1363.71,77
6657,2,1,5,12,0,1717.93,88
6658,1,3,2,6,0,2079.0,78
6659,2,1,3,12,0,1717.93,82
6660,2,1,5,4,0,1717.93,76
6661,1,3,3,9,0,2079.0,81
6662,2,1,2,6,0,1717.93,82
6663,1,3,2,6,0,2079.0,80
6664,1,3,1,1,1,2079.0,97
6665,4,6,4,5,0,623.48,87
6666,1,3,5,3,0,2079.0,88
6667,1,3,7,5,1,2079.0,93
6668,1,3,7,5,1,2079.0,99
6669,1,3,3,9,0,2079.0,82
6670,1,3,2,5,0,2079.0,82
6671,7,2,1,3,1,1561.76,94
6672,7,2,2,3,0,1561.76,88
6673,2,1,6,12,0,1717.93,78
6674,2,1,1,1,1,1717.93,90
6675,7,2,4,5,0,1561.76,80
6676,2,1,3,9,0,1717.93,77
6677,2,1,2,3,0,1717.93,77
6678,1,3,7,5,1,2079.0,91
6679,1,3,4,5,0,2079.0,88
6680,1,3,1,1,1,2079.0,94
6681,1,3,6,9,0,2079.0,89
6682,7,2,6,5,0,1561.76,75
6683,1,3,4,3,0,2079.0,79
6684,1,3,2,6,0,2079.0,83
6685,7,2,6,12,0,1561.76,84
6686,1,3,2,6,0,2079.0,86
6687,4,6,2,3,0,623.48,81
6688,1,3,1,1,1,2079.0,96
6689,7,2,4,6,0,1561.76,79
6690,7,2,5,9,0,1561.76,77
6691,4,6,2,6,0,623.48,78
6692,4,6,2,3,0,623.48,90
6693,1,3,6,12,0,2079.0,80
6694,7,2,1,3,1,1561.76,99
6695,7,2,1,4,1,1561.76,98
6696,2,1,4,5,0,1717.93,85
6697,2,1,1,3,1,1717.93,95
6698,5,7,5,6,0,1363.71,81
6699,7,2,6,12,0,1561.76,78
6700,7,2,7,1,1,1561.76,94
6701,7,2,7,1,1,1561.76,95
6702,7,2,5,9,0,1561.76,78
6703,2,1,6,12,0,1717.93,79
6704,7,2,7,1,1,1561.76,100
6705,2,1,4,3,0,1717.93,78
6706,2,1,4,5,0,1717.93,88
6707,7,2,6,9,0,1561.76,78
6708,2,1,3,9,0,1717.93,83
6709,4,6,3,5,0,623.48,83
6710,1,3,6,1,0,2079.0,80
6711,7,2,2,6,0,1561.76,78
6712,1,3,2,6,0,2079.0,90
6713,1,3,6,9,0,2079.0,76
6714,4,6,7,1,1,623.48,97
6715,7,2,7,5,1,1561.76,99
6716,5,7,5,12,0,1363.71,85
6717,4,6,2,3,0,623.48,86
6718,7,2,5,12,0,1561.76,85
6719,2,1,5,6,0,1717.93,88
6720,5,7,1,1,1,1363.71,96
6721,1,3,5,3,0,2079.0,77
6722,7,2,7,5,1,1561.76,94
6723,1,3,7,5,1,2079.0,90
6724,4,6,1,1,1,623.48,93
6725,2,1,6,3,0,1717.93,77
6726,1,3,5,6,0,2079.0,80
6727,4,6,7,1,1,623.48,92
6728,1,3,7,6,1,2079.0,97
6729,7,2,7,5,1,1561.76,94
6730,7,2,4,6,0,1561.76,76
6731,2,1,5,4,0,1717.93,77
6732,1,3,2,5,0,2079.0,85
6733,7,2,5,6,0,1561.76,78
6734,1,3,4,3,0,2079.0,83
6735,1,3,6,9,0,2079.0,82
6736,2,1,6,5,0,1717.93,88
6737,5,7,2,6,0,1363.71,80
6738,2,1,2,3,0,1717.93,82
6739,1,3,2,6,0,2079.0,81
6740,1,3,3,9,0,2079.0,85
6741,1,3,4,5,0,2079.0,86
6742,1,3,5,6,0,2079.0,85
6743,1,3,4,3,0,2079.0,90
6744,2,1,2,6,0,1717.93,87
6745,1,3,2,5,0,2079.0,89
6746,1,3,5,6,0,2079.0,78
6747,1,3,2,3,0,2079.0,83
6748,1,3,4,3,0,2079.0,76
6749,1,3,6,9,0,2079.0,81
6750,1,3,6,9,0,2079.0,76
6751,7,2,3,9,0,1561.76,84
6752,2,1,2,5,0,1717.93,75
6753,7,2,5,6,0,1561.76,79
6754,7,2,6,12,0,1561.76,80
6755,7,2,5,12,0,1561.76,78
6756,5,7,7,5,1,1363.71,98
6757,7,2,6,5,0,1561.76,90
6758,1,3,5,9,0,2079.0,83
6759,1,3,5,6,0,2079.0,75
6760,1,3,5,6,0,2079.0,87
6761,1,3,3,6,0,2079.0,82
6762,1,3,4,5,0,2079.0,77
6763,7,2,5,6,0,1561.76,87
6764,1,3,4,3,0,2079.0,85
6765,7,2,6,5,0,1561.76,82
6766,7,2,4,9,0,1561.76,83
6767,1,3,6,5,0,2079.0,77
6768,1,3,2,6,0,2079.0,85
6769,7,2,4,6,0,1561.76,81
6770,2,1,1,3,1,1717.93,96
6771,4,6,4,3,0,623.48,89
6772,2,1,3,12,0,1717.93,86
6773,2,1,5,4,0,1717.93,78
6774,7,2,6,1,0,1561.76,78
6775,2,1,2,6,0,1717.93,78
6776,7,2,7,1,1,1561.76,99
6777,2,1,6,3,0,1717.93,80
6778,1,3,1,3,1,2079.0,93
6779,5,7,1,3,1,1363.71,97
6780,7,2,4,6,0,1561.76,90
6781,2,1,5,6,0,1717.93,83
6782,7,2,7,5,1,1561.76,95
6783,7,2,6,1,0,1561.76,90
6784,2,1,3,12,0,1717.93,90
6785,4,6,4,6,0,623.48,89
6786,1,3,3,5,0,2079.0,87
6787,7,2,1,3,1,1561.76,98
6788,2,1,6,9,0,1717.93,85
6789,1,3,4,3,0,2079.0,76
6790,4,6,6,12,0,623.48,76
6791,2,1,1,1,1,1717.93,90
6792,7,2,4,5,0,1561.76,89
6793,1,3,4,3,0,2079.0,87
6794,7,2,2,4,0,1561.76,76
6795,2,1,6,5,0,1717.93,89
6796,7,2,5,3,0,1561.76,89
6797,7,2,6,5,0,1561.76,79
6798,2,1,5,3,0,1717.93,86
6799,1,3,4,3,0,2079.0,83
6800,7,2,5,12,0,1561.76,89
6801,1,3,6,9,0,2079.0,87
6802,2,1,3,6,0,1717.93,80
6803,2,1,1,3,1,1717.93,99
6804,7,2,5,12,0,1561.76,84
6805,2,1,1,3,1,1717.93,92
6806,1,3,6,9,0,2079.0,80
6807,7,2,4,5,0,1561.76,82
6808,1,3,6,9,0,2079.0,80
6809,5,7,5,6,0,1363.71,90
6810,7,2,4,3,0,1561.76,90
6811,7,2,1,3,1,1561.76,100
6812,7,2,6,1,0,1561.76,77
6813,7,2,7,1,1,1561.76,93
6814,1,3,5,9,0,2079.0,87
6815,7,2,5,12,0,1561.76,86
6816,7,2,7,1,1,1561.76,90
6817,1,3,4,5,0,2079.0,83
6818,1,3,1,3,1,2079.0,91
6819,1,3,6,12,0,2079.0,82
6820,1,3,6,9,0,2079.0,80
6821,7,2,6,5,0,1561.76,86
6822,7,2,6,1,0,1561.76,89
6823,2,1,2,6,0,1717.93,81
6824,7,2,4,5,0,1561.76,76
6825,1,3,7,6,1,2079.0,98
6826,7,2,6,5,0,1561.76,83
6827,1,3,4,5,0,2079.0,81
6828,1,3,7,6,1,2079.0,90
6829,1,3,5,3,0,2079.0,89
6830,7,2,2,6,0,1561.76,76
6831,7,2,1,4,1,1561.76,94
6832,1,3,3,9,0,2079.0,88
6833,1,3,5,6,0,2079.0,77
6834,1,3,3,9,0,2079.0,82
6835,4,6,2,6,0,623.48,80
6836,2,1,2,6,0,1717.93,80
6837,4,6,1,1,1,623.48,93
6838,1,3,7,5,1,2079.0,96
6839,2,1,2,5,0,1717.93,75
6840,2,1,7,6,1,1717.93,92
6841,7,2,7,1,1,1561.76,98
6842,2,1,1,3,1,1717.93,94
6843,1,3,6,3,0,2079.0,76
6844,2,1,5,1,0,1717.93,75
6845,1,3,7,5,1,2079.0,96
6846,1,3,2,5,0,2079.0,75
6847,4,6,7,5,1,623.48,95
6848,5,7,2,6,0,1363.71,83
6849,1,3,5,3,0,2079.0,77
6850,1,3,2,6,0,2079.0,87
6851,7,2,6,12,0,1561.76,82
6852,1,3,7,5,1,2079.0,100
6853,7,2,6,9,0,1561.76,89
6854,2,1,5,3,0,1717.93,90
6855,1,3,5,3,0,2079.0,83
6856,2,1,1,3,1,1717.93,95
6857,5,7,2,6,0,1363.71,88
6858,1,3,6,12,0,2079.0,76
6859,7,2,5,12,0,1561.76,78
6860,1,3,3,9,0,2079.0,76
6861,2,1,4,4,0,1717.93,84
6862,7,2,7,1,1,1561.76,93
6863,7,2,2,4,0,1561.76,84
6864,2,1,5,4,0,1717.93,83
6865,2,1,6,3,0,1717.93,87
6866,1,3,2,4,0,2079.0,83
6867,1,3,4,3,0,2079.0,90
6868,1,3,5,6,0,2079.0,76
6869,1,3,6,12,0,2079.0,82
6870,7,2,1,3,1,1561.76,94
6871,2,1,2,3,0,1717.93,84
6872,7,2,2,6,0,1561.76,88
6873,2,1,2,6,0,1717.93,81
6874,1,3,1,1,1,2079.0,92
6875,4,6,7,5,1,623.48,98
6876,4,6,6,3,0,623.48,82
6877,4,6,6,9,0,623.48,85
6878,7,2,7,5,1,1561.76,90
6879,4,6,1,3,1,623.48,98
6880,2,1,2,5,0,1717.93,77
6881,2,1,1,3,1,1717.93,92
6882,1,3,2,6,0,2079.0,82
6883,2,1,1,3,1,1717.93,93
6884,1,3,5,6,0,2079.0,87
6885,7,2,6,12,0,1561.76,80
6886,1,3,1,3,1,2079.0,96
6887,7,2,6,5,0,1561.76,81
6888,2,1,4,3,0,1717.93,78
6889,2,1,2,3,0,1717.93,90
6890,7,2,6,1,0,1561.76,83
6891,2,1,2,4,0,1717.93,87
6892,1,3,4,3,0,2079.0,77
6893,7,2,6,5,0,1561.76,76
6894,1,3,4,3,0,2079.0,76
6895,7,2,7,1,1,1561.76,98
6896,1,3,3,5,0,2079.0,90
6897,1,3,2,6,0,2079.0,85
6898,1,3,5,6,0,2079.0,84
6899,1,3,5,6,0,2079.0,82
6900,2,1,3,6,0,1717.93,87
6901,2,1,5,1,0,1717.93,86
6902,5,7,1,3,1,1363.71,100
6903,7,2,5,12,0,1561.76,87
6904,1,3,1,1,1,2079.0,100
6905,7,2,6,1,0,1561.76,90
6906,2,1,6,1,0,1717.93,86
6907,7,2,3,6,0,1561.76,90
6908,7,2,6,3,0,1561.76,84
6909,1,3,1,3,1,2079.0,94
6910,7,2,4,9,0,1561.76,83
6911,2,1,7,1,1,1717.93,97
6912,1,3,6,12,0,2079.0,83
6913,2,1,5,4,0,1717.93,83
6914,1,3,2,5,0,2079.0,89
6915,7,2,4,6,0,1561.76,84
6916,7,2,5,6,0,1561.76,85
6917,2,1,1,3,1,1717.93,96
6918,2,1,1,3,1,1717.93,100
6919,5,7,7,6,1,1363.71,94
6920,7,2,7,1,1,1561.76,90
6921,1,3,5,6,0,2079.0,75
6922,1,3,1,1,1,2079.0,100
6923,2,1,4,6,0,1717.93,77
6924,7,2,5,9,0,1561.76,83
6925,2,1,1,3,1,1717.93,93
6926,7,2,6,1,0,1561.76,87
6927,1,3,5,9,0,2079.0,76
6928,1,3,6,12,0,2079.0,75
6929,7,2,6,12,0,1561.76,78
6930,1,3,4,3,0,2079.0,86
6931,2,1,1,3,1,1717.93,98
6932,7,2,7,5,1,1561.76,95
6933,1,3,4,3,0,2079.0,90
6934,2,1,4,9,0,1717.93,75
6935,4,6,5,6,0,623.48,75
6936,2,1,1,3,1,1717.93,90
6937,1,3,3,5,0,2079.0,89
6938,7,2,6,12,0,1561.76,88
6939,1,3,1,1,1,2079.0,100
6940,2,1,3,12,0,1717.93,75
6941,1,3,7,6,1,2079.0,95
6942,5,7,5,12,0,1363.71,90
6943,2,1,5,9,0,1717.93,86
6944,7,2,6,9,0,1561.76,89
6945,1,3,2,6,0,2079.0,77
6946,7,2,1,1,1,1561.76,100
6947,1,3,2,5,0,2079.0,82
6948,5,7,2,6,0,1363.71,83
6949,1,3,4,3,0,2079.0,76
6950,1,3,3,9,0,2079.0,78
6951,1,3,3,5,0,2079.0,82
6952,7,2,6,9,0,1561.76,80
6953,1,3,5,3,0,2079.0,81
6954,1,3,3,5,0,2079.0,82
6955,1,3,5,9,0,2079.0,84
6956,7,2,6,5,0,1561.76,87
6957,7,2,2,6,0,1561.76,88
6958,7,2,4,5,0,1561.76,80
6959,7,2,3,5,0,1561.76,79
6960,2,1,1,3,1,1717.93,91
6961,1,3,7,6,1,2079.0,100
6962,7,2,1,3,1,1561.76,97
6963,7,2,7,1,1,1561.76,99
6964,1,3,5,9,0,2079.0,86
6965,1,3,5,6,0,2079.0,81
6966,7,2,6,9,0,1561.76,87
6967,1,3,5,6,0,2079.0,77
6968,1,3,7,6,1,2079.0,92
6969,4,6,6,9,0,623.48,75
6970,1,3,2,5,0,2079.0,88
6971,1,3,6,6,0,2079.0,81
6972,1,3,5,6,0,2079.0,75
6973,7,2,1,3,1,1561.76,90
6974,7,2,6,5,0,1561.76,88
6975,7,2,4,3,0,1561.76,75
6976,5,7,3,9,0,1363.71,88
6977,7,2,2,5,0,1561.76,88
6978,7,2,1,1,1,1561.76,97
6979,2,1,2,4,0,1717.93,82
6980,4,6,3,12,0,623.48,86
6981,2,1,2,3,0,1717.93,83
6982,1,3,4,3,0,2079.0,89
6983,1,3,3,5,0,2079.0,75
6984,7,2,6,1,0,1561.76,82
6985,1,3,6,9,0,2079.0,89
6986,1,3,6,12,0,2079.0,85
6987,1,3,5,3,0,2079.0,86
6988,1,3,6,12,0,2079.0,89
6989,7,2,4,5,0,1561.76,85
6990,2,1,3,6,0,1717.93,88
6991,1,3,5,9,0,2079.0,89
6992,1,3,7,5,1,2079.0,91
6993,7,2,5,9,0,1561.76,80
6994,4,6,3,12,0,623.48,80
6995,1,3,2,5,0,2079.0,90
6996,4,6,3,5,0,623.48,89
6997,7,2,1,3,1,1561.76,92
6998,7,2,5,6,0,1561.76,75
6999,2,1,4,5,0,1717.93,85
7000,1,3,7,6,1,2079.0,96
7001,7,2,1,3,1,1561.76,91
7002,1,3,4,3,0,2079.0,88
7003,2,1,2,4,0,1717.93,76
7004,2,1,1,3,1,1717.93,98
7005,1,3,7,6,1,2079.0,92
7006,1,3,3,5,0,2079.0,79
7007,2,1,4,3,0,1717.93,84
7008,5,7,4,5,0,1363.71,76
7009,4,6,2,3,0,623.48,75
7010,7,2,6,5,0,1561.76,85
7011,1,3,5,6,0,2079.0,75
7012,7,2,2,6,0,1561.76,86
7013,7,2,4,5,0,1561.76,82
7014,7,2,5,6,0,1561.76,79
7015,1,3,5,6,0,2079.0,81
7016,1,3,6,9,0,2079.0,86
7017,1,3,4,3,0,2079.0,86
7018,7,2,6,9,0,1561.76,77
7019,1,3,4,3,0,2079.0,88
7020,7,2,5,6,0,1561.76,78
7021,1,3,5,6,0,2079.0,87
7022,1,3,7,6,1,2079.0,93
7023,4,6,5,12,0,623.48,79
7024,7,2,5,3,0,1561.76,78
7025,5,7,7,1,1,1363.71,91
7026,2,1,7,4,1,1717.93,91
7027,2,1,3,6,0,1717.93,88
7028,7,2,7,5,1,1561.76,91
7029,7,2,7,5,1,1561.76,93
7030,1,3,3,5,0,2079.0,87
7031,7,2,5,12,0,1561.76,83
7032,2,1,3,12,0,1717.93,79
7033,1,3,3,9,0,2079.0,87
7034,1,3,3,5,0,2079.0,87
7035,2,1,1,1,1,1717.93,96
7036,1,3,6,9,0,2079.0,81
7037,1,3,5,3,0,2079.0,83
7038,1,3,5,6,0,2079.0,87
7039,4,6,6,6,0,623.48,84
7040,7,2,3,9,0,1561.76,84
7041,2,1,7,1,1,1717.93,98
7042,7,2,3,6,0,1561.76,75
7043,1,3,4,3,0,2079.0,76
7044,1,3,6,9,0,2079.0,80
7045,4,6,4,3,0,623.48,82
7046,2,1,2,6,0,1717.93,82
7047,7,2,3,6,0,1561.76,78
7048,1,3,5,6,0,2079.0,81
7049,1,3,5,3,0,2079.0,77
7050,1,3,5,3,0,2079.0,77
7051,1,3,5,6,0,2079.0,84
7052,1,3,4,3,0,2079.0,80
7053,1,3,4,3,0,2079.0,90
7054,2,1,6,9,0,1717.93,85
7055,1,3,1,4,1,2079.0,100
7056,1,3,7,6,1,2079.0,90
7057,1,3,2,6,0,2079.0,77
7058,2,1,4,9,0,1717.93,90
7059,7,2,5,12,0,1561.76,77
7060,7,2,6,9,0,1561.76,84
7061,1,3,3,5,0,2079.0,89
7062,1,3,6,9,0,2079.0,87
7063,7,2,6,9,0,1561.76,81
7064,7,2,4,5,0,1561.76,90
7065,1,3,2,5,0,2079.0,88
7066,2,1,5,4,0,1717.93,86
7067,7,2,5,12,0,1561.76,80
7068,1,3,5,6,0,2079.0,75
7069,1,3,6,9,0,2079.0,79
7070,7,2,2,5,0,1561.76,78
7071,2,1,3,9,0,1717.93,88
7072,5,7,7,1,1,1363.71,99
7073,2,1,4,6,0,1717.93,84
7074,1,3,2,5,0,2079.0,77
7075,7,2,7,5,1,1561.76,91
7076,1,3,1,1,1,2079.0,96
7077,7,2,6,1,0,1561.76,77
7078,2,1,4,6,0,1717.93,79
7079,1,3,5,3,0,2079.0,80
7080,2,1,5,4,0,1717.93,89
7081,1,3,1,3,1,2079.0,99
7082,1,3,3,5,0,2079.0,78
7083,4,6,4,5,0,623.48,75
7084,2,1,5,6,0,1717.93,79
7085,7,2,2,3,0,1561.76,85
7086,1,3,3,5,0,2079.0,78
7087,1,3,4,3,0,2079.0,77
7088,1,3,5,9,0,2079.0,77
7089,5,7,4,3,0,1363.71,90
7090,2,1,1,3,1,1717.93,95
7091,1,3,5,6,0,2079.0,75
7092,7,2,4,4,0,1561.76,78
7093,1,3,5,3,0,2079.0,80
7094,1,3,4,3,0,2079.0,76
7095,7,2,5,9,0,1561.76,85
7096,4,6,4,6,0,623.48,86
7097,2,1,7,5,1,1717.93,98
7098,7,2,4,9,0,1561.76,87
7099,1,3,2,6,0,2079.0,88
7100,7,2,7,5,1,1561.76,97
7101,1,3,2,5,0,2079.0,84
7102,7,2,4,5,0,1561.76,82
7103,7,2,4,6,0,1561.76,87
7104,1,3,4,5,0,2079.0,80
7105,7,2,3,5,0,1561.76,82
7106,2,1,3,6,0,1717.93,77
7107,7,2,5,6,0,1561.76,76
7108,2,1,6,6,0,1717.93,81
7109,1,3,1,1,1,2079.0,92
7110,2,1,1,3,1,1717.93,95
7111,1,3,4,5,0,2079.0,77
7112,7,2,7,5,1,1561.76,96
7113,2,1,6,6,0,1717.93,87
7114,7,2,6,1,0,1561.76,80
7115,1,3,5,3,0,2079.0,79
7116,7,2,7,1,1,1561.76,95
7117,1,3,2,6,0,2079.0,82
7118,1,3,5,6,0,2079.0,84
7119,1,3,5,6,0,2079.0,77
7120,1,3,1,3,1,2079.0,94
7121,1,3,7,4,1,2079.0,97
7122,2,1,4,12,0,1717.93,83
7123,1,3,6,12,0,2079.0,85
7124,1,3,5,3,0,2079.0,82
7125,2,1,7,1,1,1717.93,90
7126,2,1,2,3,0,1717.93,84
7127,1,3,6,9,0,2079.0,75
7128,1,3,3,5,0,2079.0,78
7129,2,1,7,6,1,1717.93,100
7130,7,2,5,12,0,1561.76,89
7131,7,2,5,12,0,1561.76,75
7132,1,3,4,3,0,2079.0,84
7133,1,3,2,6,0,2079.0,89
7134,1,3,4,5,0,2079.0,87
7135,2,1,4,9,0,1717.93,89
7136,1,3,1,1,1,2079.0,94
7137,2,1,5,1,0,1717.93,75
7138,7,2,1,3,1,1561.76,90
7139,1,3,3,9,0,2079.0,89
7140,2,1,3,5,0,1717.93,79
7141,1,3,1,4,1,2079.0,94
7142,2,1,4,5,0,1717.93,87
7143,1,3,6,12,0,2079.0,77
7144,7,2,4,9,0,1561.76,80
7145,7,2,4,4,0,1561.76,79
7146,2,1,2,3,0,1717.93,89
7147,1,3,4,5,0,2079.0,87
7148,2,1,6,3,0,1717.93,86
7149,2,1,3,12,0,1717.93,80
7150,1,3,5,6,0,2079.0,83
7151,4,6,1,3,1,623.48,95
7152,7,2,6,1,0,1561.76,82
7153,2,1,7,1,1,1717.93,95
