From,To,FlightId,Day,Month,Distance,Occupancy,Fuel_Cost,Ground_Cost,Price
5,7,2,6,3,1363.71,75,166600,1850,1412.413929
2,1,3,5,9,1717.93,86,1738,1400,1505.601573
7,2,3,3,5,1561.76,78,174000,1925,2067.035294
2,1,3,7,4,1717.93,93,1738,1400,3435.86
2,1,3,2,6,1717.93,82,1738,1400,1581.276477
5,7,2,3,12,1363.71,90,161700,1850,1149.19382
7,2,2,2,6,1561.76,85,204000,1925,1579.307865
1,3,3,2,6,2079,79,237600,1770,1792.241379
7,2,2,5,12,1561.76,75,192000,1925,1901.273043
2,1,3,2,5,1717.93,85,1738,1400,1764.996575
1,3,3,5,6,2079,75,201600,1770,3118.5
2,1,3,6,9,1717.93,81,1738,1400,2153.822687
1,3,3,7,6,2079,96,216000,1770,3182.142857
2,1,3,7,1,1717.93,96,1738,1400,3162.552955
1,3,3,5,3,2079,90,230400,1770,2716.112903
1,3,3,5,3,2079,75,216000,1770,2862.885246
1,3,3,3,5,2079,77,208800,1770,1973.734177
1,3,3,1,1,2079,94,237600,1770,3715.659574
2,1,3,4,3,1717.93,81,1738,1400,2307.667164
7,2,3,4,5,1561.76,79,168000,1925,2342.64
7,2,2,5,9,1561.76,83,180000,1925,1446.074074
1,3,3,2,5,2079,76,237600,1770,2254.337349
7,2,3,3,6,1561.76,84,186000,1925,1394.428571
2,1,3,5,6,1717.93,81,1738,1400,1781.557037
2,1,3,6,1,1717.93,79,1738,1400,1614.440241
1,3,3,5,3,2079,89,201600,1770,2245.32
1,3,3,5,6,2079,79,208800,1770,1949.0625
4,6,1,3,9,623.48,85,72600,1950,810.524
1,3,3,5,9,2079,85,230400,1770,2910.6
7,2,3,2,3,1561.76,78,174000,1925,1668.729863
7,2,2,3,5,1561.76,79,168000,1925,1703.738182
2,1,3,6,6,1717.93,79,1738,1400,1563.509326
7,2,3,1,4,1561.76,97,180000,1925,2492.170213
2,1,3,2,5,1717.93,76,1738,1400,1634.128537
7,2,2,6,5,1561.76,82,168000,1925,1405.584
1,3,3,5,9,2079,77,208800,1770,2621.347826
1,3,3,5,3,2079,78,237600,1770,1751.966292
1,3,3,5,3,2079,81,230400,1770,2528.513514
1,3,3,6,5,2079,79,230400,1770,2658.393443
1,3,3,6,9,2079,79,216000,1770,2751.617647
2,1,3,3,12,1717.93,77,1738,1400,2076.900448
7,2,3,3,5,1561.76,78,168000,1925,1697.565217
4,6,1,5,6,623.48,80,63800,1950,550.1294118
1,3,3,5,6,2079,80,216000,1770,2878.615385
4,6,1,3,12,623.48,90,72600,1950,790.3267606
1,3,3,2,6,2079,78,216000,1770,2728.6875
2,1,3,6,3,1717.93,84,1738,1400,1764.996575
1,3,3,3,5,2079,83,244800,1770,1981.164706
4,6,1,5,6,623.48,85,68200,1950,863.28
2,1,3,1,3,1717.93,99,1738,1400,3475.81186
1,3,3,6,9,2079,81,230400,1770,2079
7,2,2,4,6,1561.76,80,168000,1925,1524.127229
2,1,3,1,3,1717.93,98,1738,1400,3595.667442
1,3,3,3,5,2079,82,230400,1770,2646
1,3,3,5,3,2079,87,208800,1770,2598.75
1,3,3,5,3,2079,87,223200,1770,1842.75
7,2,3,6,1,1561.76,81,204000,1925,1437.529091
7,2,3,2,4,1561.76,87,168000,1925,1416.48
7,2,3,3,6,1561.76,80,174000,1925,1925.457534
1,3,3,2,5,2079,81,223200,1770,1953.759036
7,2,3,4,4,1561.76,85,198000,1925,1969.175652
1,3,3,3,9,2079,85,244800,1770,2425.5
1,3,3,2,3,2079,85,237600,1770,1925
1,3,3,3,5,2079,75,237600,1770,2398.846154
2,1,3,2,4,1717.93,79,1738,1400,1779.284643
5,7,2,6,3,1363.71,90,151900,1850,1478.721687
2,1,3,5,1,1717.93,79,1738,1400,1676.534096
7,2,3,6,5,1561.76,84,204000,1925,1543.386353
2,1,3,3,3,1717.93,84,1738,1400,1447.69382
1,3,3,2,6,2079,90,208800,1770,2792.686567
4,6,1,2,6,623.48,80,72600,1950,587.2311628
7,2,2,5,12,1561.76,75,192000,1925,1845.716364
7,2,3,6,1,1561.76,85,198000,1925,1524.127229
7,2,3,4,3,1561.76,83,204000,1925,1726.155789
1,3,3,4,5,2079,83,201600,1770,2702.7
1,3,3,2,5,2079,82,216000,1770,1856.25
1,3,3,5,9,2079,88,216000,1770,2179.192771
7,2,3,4,6,1561.76,80,180000,1925,1781.726197
1,3,3,4,3,2079,84,216000,1770,2129.707317
1,3,3,2,6,2079,79,244800,1770,2289.531646
7,2,3,3,5,1561.76,81,192000,1925,1524.127229
7,2,2,5,9,1561.76,78,180000,1925,1503.917037
1,3,3,1,3,2079,98,201600,1770,4206.348837
2,1,3,5,12,1717.93,90,1738,1400,1779.284643
1,3,3,5,9,2079,77,201600,1770,1984.5
7,2,3,6,1,1561.76,82,204000,1925,2027.957015
1,3,3,4,3,2079,86,244800,1770,2127.917647
2,1,3,3,12,1717.93,82,1738,1400,1764.996575
1,3,3,5,1,2079,75,208800,1770,2338.875
7,2,3,7,1,1561.76,97,186000,1925,3045.432
1,3,3,6,9,2079,87,216000,1770,1813.081395
5,7,2,5,1,1363.71,82,142100,1850,1297.187561
4,6,1,2,6,623.48,85,72600,1950,657.1816216
7,2,2,4,4,1561.76,86,180000,1925,1797.093699
4,6,1,7,1,623.48,96,72600,1950,1202.425714
7,2,2,6,12,1561.76,80,174000,1925,2049.81
7,2,2,6,9,1561.76,78,180000,1925,1849.452632
1,3,3,3,6,2079,89,216000,1770,2104.9875
7,2,2,1,3,1561.76,98,174000,1925,3123.52
1,3,3,2,6,2079,75,230400,1770,2107.094595
2,1,3,2,6,1717.93,80,1738,1400,1599.452069
1,3,3,4,3,2079,78,208800,1770,2165.625
7,2,3,3,5,1561.76,75,174000,1925,1353.525333
1,3,3,2,5,2079,78,244800,1770,2371.816901
1,3,3,4,3,2079,78,237600,1770,1842.75
1,3,3,6,9,2079,85,216000,1770,1940.4
1,3,3,4,3,2079,76,230400,1770,2032.280899
1,3,3,5,9,2079,78,223200,1770,2547.507042
7,2,2,5,6,1561.76,78,204000,1925,1626.833333
7,2,3,3,5,1561.76,76,168000,1925,1525.44
7,2,3,5,6,1561.76,84,204000,1925,1660.60557
1,3,3,7,5,2079,93,216000,1770,4209.975
2,1,3,3,9,1717.93,76,1738,1400,1677.97814
1,3,3,6,12,2079,75,208800,1770,1771.875
7,2,3,5,12,1561.76,83,204000,1925,1331.045455
7,2,3,7,5,1561.76,94,204000,1925,3123.52
2,1,3,6,3,1717.93,89,1738,1400,1818.984706
2,1,3,4,6,1717.93,78,1738,1400,1779.284643
7,2,2,5,6,1561.76,88,186000,1925,1642.89039
7,2,3,3,6,1561.76,80,204000,1925,1653.628235
7,2,3,2,6,1561.76,79,180000,1925,1749.1712
7,2,2,7,5,1561.76,95,204000,1925,3055.617391
1,3,3,7,5,2079,92,244800,1770,3182.142857
2,1,3,1,1,1717.93,94,1738,1400,2576.895
5,7,2,5,9,1363.71,86,161700,1850,1593.946753
7,2,3,7,4,1561.76,97,174000,1925,3268.8
2,1,3,5,1,1717.93,78,1738,1400,1717.93
1,3,3,4,3,2079,83,216000,1770,2079
1,3,3,7,6,2079,100,244800,1770,4365.9
2,1,3,1,3,1717.93,90,1738,1400,3113.748125
2,1,3,5,6,1717.93,75,1738,1400,1447.69382
1,3,3,4,3,2079,77,201600,1770,1792.241379
1,3,3,7,6,2079,93,237600,1770,3450.255319
7,2,3,5,3,1561.76,87,180000,1925,1509.701333
5,7,2,5,6,1363.71,75,166600,1850,1420.53125
1,3,3,7,6,2079,98,223200,1770,4009.5
4,6,1,5,9,623.48,87,68200,1950,754.2096774
7,2,2,1,3,1561.76,94,186000,1925,2772.920816
1,3,3,6,12,2079,79,237600,1770,2275.662162
5,7,2,1,3,1363.71,97,142100,1850,2696.426591
7,2,2,6,9,1561.76,75,192000,1925,1642.89039
1,3,3,1,1,2079,100,216000,1770,3564
7,2,3,4,6,1561.76,75,204000,1925,1598.507294
5,7,2,6,6,1363.71,90,151900,1850,1443.928235
7,2,2,5,12,1561.76,88,204000,1925,1797.093699
2,1,3,7,6,1717.93,97,1738,1400,3475.81186
1,3,3,6,9,2079,79,208800,1770,2477.712329
5,7,2,4,6,1363.71,83,156800,1850,1468.610769
7,2,3,4,12,1561.76,76,186000,1925,1735.288889
1,3,3,3,9,2079,75,201600,1770,2215.776316
7,2,3,4,5,1561.76,83,204000,1925,1656.989268
7,2,2,1,3,1561.76,95,204000,1925,3194.509091
2,1,3,4,12,1717.93,82,1738,1400,1696.979634
1,3,3,7,5,2079,94,201600,1770,4351.395349
1,3,3,5,6,2079,90,201600,1770,2436.328125
1,3,3,6,9,2079,78,208800,1770,2923.59375
1,3,3,3,6,2079,75,201600,1770,3014.55
1,3,3,7,5,2079,96,230400,1770,4110.75
5,7,2,6,6,1363.71,86,147000,1850,1329.61725
1,3,3,6,9,2079,88,230400,1770,2310
7,2,2,6,5,1561.76,82,174000,1925,1825.433766
1,3,3,4,3,2079,88,244800,1770,2162.16
5,7,2,7,1,1363.71,95,142100,1850,2636.506
1,3,3,6,5,2079,79,216000,1770,1834.411765
1,3,3,5,3,2079,78,201600,1770,2379.907895
1,3,3,5,9,2079,79,244800,1770,2318.884615
2,1,3,2,5,1717.93,76,1738,1400,1717.93
2,1,3,6,6,1717.93,89,1738,1400,2075.832083
1,3,3,5,3,2079,90,208800,1770,2150.689655
1,3,3,3,6,2079,78,208800,1770,1842.75
7,2,3,5,9,1561.76,82,204000,1925,1660.60557
2,1,3,6,9,1717.93,83,1738,1400,1970.566765
1,3,3,2,6,2079,76,223200,1770,1901.52439
1,3,3,4,5,2079,76,216000,1770,1930.5
2,1,3,4,6,1717.93,83,1738,1400,2007.97013
1,3,3,6,12,2079,83,237600,1770,2371.816901
7,2,3,6,9,1561.76,77,198000,1925,2150.620328
1,3,3,3,5,2079,82,208800,1770,2826.140625
7,2,2,7,5,1561.76,96,174000,1925,2772.920816
7,2,2,6,6,1561.76,79,180000,1925,1507.906207
7,2,2,6,9,1561.76,77,174000,1925,1301.466667
7,2,2,4,5,1561.76,78,192000,1925,1467.678072
7,2,2,1,3,1561.76,93,192000,1925,3123.52
1,3,3,3,9,2079,86,201600,1770,2615.516129
1,3,3,2,3,2079,80,216000,1770,2054.541176
4,6,1,3,12,623.48,75,61600,1950,779.35
2,1,3,3,9,1717.93,89,1738,1400,1880.436892
1,3,3,5,3,2079,83,216000,1770,2275.662162
1,3,3,1,3,2079,97,216000,1770,4019.4
2,1,3,3,3,1717.93,86,1738,1400,1464.144886
1,3,3,1,3,2079,91,244800,1770,4365.9
1,3,3,5,6,2079,79,216000,1770,2079
7,2,2,6,12,1561.76,87,180000,1925,1691.906667
1,3,3,6,9,2079,88,244800,1770,2051.644737
7,2,3,3,5,1561.76,88,180000,1925,1485.576585
1,3,3,4,3,2079,76,237600,1770,2673
1,3,3,2,5,2079,75,208800,1770,2475
1,3,3,3,5,2079,82,201600,1770,2079
4,6,1,1,1,623.48,100,74800,1950,1193.897872
2,1,3,1,3,1717.93,90,1738,1400,3155.381633
7,2,3,3,5,1561.76,78,186000,1925,1646.179459
1,3,3,5,6,2079,80,237600,1770,2260.9125
2,1,3,1,3,1717.93,92,1738,1400,3268.257073
2,1,3,4,4,1717.93,76,1738,1400,1737.232584
1,3,3,4,3,2079,89,216000,1770,2252.25
4,6,1,6,12,623.48,83,61600,1950,715.1682353
7,2,3,7,5,1561.76,92,168000,1925,3194.509091
7,2,2,6,12,1561.76,78,186000,1925,1998.134118
1,3,3,4,5,2079,89,230400,1770,2205.768293
1,3,3,5,6,2079,89,201600,1770,2289.531646
2,1,3,1,3,1717.93,93,1738,1400,2977.745333
2,1,3,6,12,1717.93,79,1738,1400,2105.069155
7,2,3,5,9,1561.76,79,204000,1925,1818.168358
7,2,3,5,12,1561.76,82,180000,1925,1901.273043
1,3,3,3,9,2079,83,216000,1770,1801.8
7,2,2,5,6,1561.76,83,186000,1925,1845.716364
1,3,3,7,5,2079,91,208800,1770,3898.125
1,3,3,5,9,2079,84,208800,1770,2760.639344
7,2,3,6,9,1561.76,89,174000,1925,1964.794839
2,1,3,7,5,1717.93,97,1738,1400,3313.150714
7,2,2,4,12,1561.76,76,186000,1925,1353.525333
1,3,3,3,9,2079,85,237600,1770,2615.516129
2,1,3,4,12,1717.93,85,1738,1400,2147.4125
7,2,3,6,12,1561.76,86,204000,1925,1624.2304
1,3,3,4,3,2079,78,201600,1770,2635.352113
7,2,2,5,6,1561.76,78,192000,1925,2082.346667
7,2,2,5,12,1561.76,86,192000,1925,1756.98
5,7,2,3,5,1363.71,88,151900,1850,1513.157671
1,3,3,5,3,2079,78,223200,1770,2079
7,2,3,7,1,1561.76,90,168000,1925,2915.285333
4,6,1,2,6,623.48,80,70400,1950,715.1682353
1,3,3,3,5,2079,86,201600,1770,2411.64
7,2,2,6,5,1561.76,86,204000,1925,1849.452632
7,2,3,6,9,1561.76,83,198000,1925,1901.273043
1,3,3,2,6,2079,90,208800,1770,2659.897059
7,2,3,6,9,1561.76,84,198000,1925,1541.210526
1,3,3,2,6,2079,77,237600,1770,2590.753846
1,3,3,2,6,2079,76,208800,1770,2411.64
1,3,3,5,9,2079,86,216000,1770,2816.709677
1,3,3,7,5,2079,93,237600,1770,4306.5
2,1,3,4,6,1717.93,76,1738,1400,2244.392419
1,3,3,5,6,2079,87,244800,1770,2079
2,1,3,6,3,1717.93,77,1738,1400,1797.833721
2,1,3,5,12,1717.93,76,1738,1400,2089.374324
4,6,1,7,6,623.48,100,74800,1950,1010.0376
1,3,3,5,3,2079,82,230400,1770,2659.897059
7,2,2,3,6,1561.76,87,168000,1925,1756.98
1,3,3,5,3,2079,84,244800,1770,2103.174419
1,3,3,6,5,2079,82,208800,1770,2260.9125
4,6,1,6,3,623.48,79,61600,1950,662.9407595
1,3,3,5,6,2079,75,201600,1770,2590.753846
7,2,2,6,9,1561.76,83,180000,1925,1715.736338
7,2,3,6,1,1561.76,90,204000,1925,1646.179459
7,2,3,4,6,1561.76,86,198000,1925,1656.989268
1,3,3,6,9,2079,75,216000,1770,1813.081395
2,1,3,6,9,1717.93,78,1738,1400,2161.266774
2,1,3,5,3,1717.93,89,1738,1400,1599.452069
2,1,3,2,3,1717.93,79,1738,1400,1758.351882
7,2,3,6,1,1561.76,80,168000,1925,1772.808649
1,3,3,5,3,2079,89,201600,1770,2187
2,1,3,4,4,1717.93,86,1738,1400,1932.67125
2,1,3,2,5,1717.93,80,1738,1400,2147.4125
7,2,3,7,1,1561.76,94,204000,1925,2851.909565
7,2,2,7,1,1561.76,97,168000,1925,2602.933333
7,2,3,5,9,1561.76,85,180000,1925,1952.2
1,3,3,4,3,2079,80,223200,1770,3067.377049
1,3,3,4,3,2079,89,201600,1770,2156
1,3,3,2,6,2079,89,216000,1770,2917.306452
7,2,2,6,5,1561.76,87,168000,1925,1925.457534
4,6,1,3,6,623.48,83,70400,1950,827.8996721
1,3,3,2,6,2079,80,201600,1770,2436.328125
2,1,3,2,6,1717.93,87,1738,1400,1431.608333
1,3,3,2,6,2079,83,223200,1770,2965.131148
7,2,3,7,5,1561.76,94,168000,1925,2971.153171
1,3,3,4,3,2079,87,223200,1770,2009.7
2,1,3,2,3,1717.93,84,1738,1400,1618.050349
2,1,3,5,12,1717.93,75,1738,1400,2490.9985
2,1,3,2,4,1717.93,87,1738,1400,1717.93
1,3,3,5,6,2079,77,216000,1770,1962.202247
1,3,3,5,6,2079,86,201600,1770,2514.919355
1,3,3,7,5,2079,100,244800,1770,3848.361702
1,3,3,5,3,2079,80,230400,1770,1940.4
7,2,2,3,5,1561.76,80,180000,1925,2186.464
7,2,2,5,6,1561.76,82,174000,1925,1561.76
2,1,3,5,12,1717.93,82,1738,1400,2153.822687
2,1,3,2,6,1717.93,78,1738,1400,1908.811111
7,2,3,4,6,1561.76,90,186000,1925,1561.76
7,2,2,7,1,1561.76,90,186000,1925,2928.3
1,3,3,5,9,2079,79,201600,1770,2107.094595
7,2,2,7,5,1561.76,99,186000,1925,3513.96
1,3,3,5,6,2079,86,216000,1770,2816.709677
7,2,2,6,12,1561.76,89,174000,1925,1411.228916
1,3,3,2,6,2079,86,201600,1770,2371.816901
7,2,2,6,6,1561.76,84,186000,1925,1901.273043
1,3,3,3,9,2079,88,216000,1770,2275.662162
1,3,3,4,3,2079,87,201600,1770,1792.241379
1,3,3,1,3,2079,94,244800,1770,4209.975
4,6,1,7,1,623.48,97,63800,1950,1154.101277
2,1,3,1,3,1717.93,91,1738,1400,2734.664082
1,3,3,2,6,2079,88,223200,1770,2411.64
2,1,3,7,4,1717.93,91,1738,1400,3179.998085
1,3,3,4,3,2079,77,201600,1770,2205.768293
2,1,3,3,5,1717.93,84,1738,1400,2197.939853
1,3,3,4,3,2079,76,230400,1770,2349
1,3,3,7,6,2079,95,244800,1770,3771.209302
7,2,2,2,6,1561.76,75,174000,1925,1874.112
5,7,2,5,9,1363.71,90,147000,1850,1363.71
1,3,3,6,9,2079,89,216000,1770,2494.8
1,3,3,1,3,2079,93,237600,1770,4009.5
1,3,3,4,6,2079,79,201600,1770,3017.903226
1,3,3,5,3,2079,87,208800,1770,2135.958904
2,1,3,2,6,1717.93,81,1738,1400,2244.392419
2,1,3,6,3,1717.93,79,1738,1400,1697.719059
7,2,2,2,4,1561.76,83,204000,1925,1637.025542
1,3,3,3,5,2079,86,201600,1770,2384.735294
1,3,3,2,3,2079,80,201600,1770,2182.95
7,2,3,6,5,1561.76,76,180000,1925,1807.179429
7,2,2,6,1,1561.76,89,198000,1925,1889.225806
7,2,2,7,5,1561.76,91,186000,1925,2707.050667
7,2,2,5,3,1561.76,88,204000,1925,1394.428571
2,1,3,2,6,1717.93,75,1738,1400,1950.082703
2,1,3,2,6,1717.93,82,1738,1400,2105.069155
7,2,3,6,6,1561.76,77,198000,1925,1384.287273
7,2,2,6,5,1561.76,80,192000,1925,1561.76
1,3,3,5,3,2079,75,216000,1770,2127.917647
7,2,2,5,12,1561.76,79,174000,1925,1673.314286
2,1,3,3,9,1717.93,76,1738,1400,1932.67125
4,6,1,2,6,623.48,77,68200,1950,805.728
2,1,3,2,6,1717.93,89,1738,1400,1737.90593
7,2,2,3,5,1561.76,83,192000,1925,1874.112
1,3,3,6,12,2079,88,237600,1770,2156
1,3,3,2,5,2079,85,216000,1770,2318.884615
2,1,3,3,6,1717.93,78,1738,1400,1887.30338
1,3,3,2,6,2079,76,237600,1770,2233
1,3,3,6,9,2079,75,244800,1770,2405.7
1,3,3,5,3,2079,90,208800,1770,1977.585366
1,3,3,3,5,2079,84,201600,1770,2835
1,3,3,4,3,2079,75,244800,1770,2459.661972
7,2,3,6,5,1561.76,76,180000,1925,1929.232941
7,2,2,5,4,1561.76,86,174000,1925,1741.963077
4,6,1,5,6,623.48,75,72600,1950,748.176
2,1,3,2,3,1717.93,77,1738,1400,1634.128537
1,3,3,5,3,2079,81,237600,1770,2476.455882
1,3,3,2,6,2079,82,208800,1770,2338.875
5,7,2,6,12,1363.71,81,147000,1850,1831.849254
7,2,2,6,12,1561.76,84,204000,1925,1847.716056
1,3,3,7,5,2079,92,237600,1770,3492.72
7,2,3,1,3,1561.76,93,186000,1925,3513.96
7,2,3,5,12,1561.76,80,186000,1925,1602.858947
1,3,3,5,9,2079,78,244800,1770,2476.455882
1,3,3,6,1,2079,77,244800,1770,2686.707692
7,2,2,4,5,1561.76,90,180000,1925,2037.078261
4,6,1,2,5,623.48,75,72600,1950,631.2735
1,3,3,5,9,2079,78,223200,1770,2806.65
1,3,3,5,6,2079,85,216000,1770,2533.78125
1,3,3,4,3,2079,81,230400,1770,2740.5
1,3,3,7,5,2079,94,201600,1770,3691.285714
2,1,3,1,3,1717.93,100,1738,1400,2989.1982
2,1,3,6,12,1717.93,82,1738,1400,2208.767143
7,2,2,3,5,1561.76,83,192000,1925,1501.692308
4,6,1,2,3,623.48,87,66000,1950,847.543125
1,3,3,5,6,2079,79,208800,1770,2191.378378
1,3,3,1,1,2079,97,230400,1770,3685.5
1,3,3,7,6,2079,92,230400,1770,3638.25
2,1,3,3,6,1717.93,90,1738,1400,1621.417079
1,3,3,2,5,2079,78,244800,1770,2782.661538
2,1,3,6,3,1717.93,80,1738,1400,1807.173117
1,3,3,5,6,2079,85,244800,1770,2052.683544
1,3,3,7,6,2079,92,237600,1770,3603.6
2,1,3,1,4,1717.93,97,1738,1400,2839.843469
1,3,3,2,6,2079,82,223200,1770,2175.697674
1,3,3,5,9,2079,83,216000,1770,2551.5
1,3,3,3,6,2079,83,223200,1770,2283.971831
1,3,3,5,9,2079,81,230400,1770,2440.565217
1,3,3,2,6,2079,80,230400,1770,2457
1,3,3,7,5,2079,91,237600,1770,3525.26087
1,3,3,6,12,2079,76,237600,1770,2862.885246
1,3,3,2,3,2079,85,244800,1770,1792.241379
7,2,3,6,9,1561.76,83,168000,1925,2342.64
7,2,2,7,5,1561.76,95,180000,1925,3396.828
4,6,1,5,6,623.48,87,70400,1950,831.3066667
2,1,3,1,3,1717.93,98,1738,1400,2851.032766
7,2,2,4,5,1561.76,80,186000,1925,1920.196721
1,3,3,6,5,2079,88,237600,1770,1856.25
7,2,3,4,5,1561.76,79,198000,1925,1488.265412
1,3,3,2,6,2079,86,237600,1770,1751.966292
1,3,3,5,6,2079,87,208800,1770,1856.25
1,3,3,4,3,2079,83,216000,1770,2268
7,2,2,3,5,1561.76,79,186000,1925,2067.035294
2,1,3,2,4,1717.93,83,1738,1400,1464.144886
1,3,3,1,1,2079,92,201600,1770,3582.957447
2,1,3,4,3,1717.93,79,1738,1400,1781.557037
1,3,3,4,3,2079,86,223200,1770,2659.897059
5,7,2,5,3,1363.71,84,147000,1850,1636.452
2,1,3,4,6,1717.93,88,1738,1400,2576.895
5,7,2,7,6,1363.71,95,151900,1850,2966.06925
1,3,3,7,6,2079,98,208800,1770,3582.957447
1,3,3,1,3,2079,95,216000,1770,3685.5
5,7,2,5,3,1363.71,85,147000,1850,1181.882
1,3,3,2,5,2079,79,237600,1770,2673
7,2,3,3,5,1561.76,80,186000,1925,1797.093699
2,1,3,6,9,1717.93,77,1738,1400,1942.007826
1,3,3,5,6,2079,84,216000,1770,2126.25
1,3,3,1,3,2079,91,244800,1770,3508.3125
7,2,3,4,5,1561.76,83,204000,1925,1467.678072
1,3,3,5,6,2079,85,244800,1770,3014.55
1,3,3,1,3,2079,98,237600,1770,3617.46
7,2,3,6,5,1561.76,84,168000,1925,1507.906207
1,3,3,6,12,2079,80,237600,1770,2281.829268
7,2,2,6,1,1561.76,86,198000,1925,1933.607619
7,2,2,6,12,1561.76,77,174000,1925,1765.467826
1,3,3,4,3,2079,75,237600,1770,2379.907895
1,3,3,6,9,2079,82,230400,1770,2268
2,1,3,6,9,1717.93,79,1738,1400,1908.811111
7,2,3,6,9,1561.76,82,174000,1925,1941.044571
7,2,3,6,9,1561.76,83,174000,1925,1952.2
2,1,3,5,1,1717.93,88,1738,1400,1717.93
1,3,3,6,12,2079,78,216000,1770,2349
7,2,3,7,5,1561.76,93,192000,1925,2875.058182
7,2,3,7,4,1561.76,90,180000,1925,3011.965714
5,7,2,6,3,1363.71,78,156800,1850,1743.760328
7,2,3,5,12,1561.76,81,180000,1925,1579.92
7,2,2,5,9,1561.76,90,198000,1925,1677.445926
2,1,3,5,1,1717.93,88,1738,1400,2264.544091
1,3,3,5,9,2079,90,216000,1770,2196.126761
1,3,3,2,5,2079,87,244800,1770,2297.842105
1,3,3,1,3,2079,99,237600,1770,4365.9
1,3,3,2,6,2079,90,201600,1770,2368.481013
1,3,3,5,6,2079,75,223200,1770,1973.734177
1,3,3,4,3,2079,82,216000,1770,2659.897059
7,2,3,5,3,1561.76,78,168000,1925,1822.053333
7,2,2,5,6,1561.76,86,174000,1925,1976.6025
7,2,2,7,5,1561.76,98,192000,1925,3123.52
1,3,3,2,6,2079,84,216000,1770,2032.280899
7,2,3,4,5,1561.76,90,192000,1925,1802.030769
1,3,3,5,6,2079,87,230400,1770,2551.5
2,1,3,4,4,1717.93,90,1738,1400,2220.094154
1,3,3,5,6,2079,84,216000,1770,2338.875
2,1,3,5,1,1717.93,86,1738,1400,1932.67125
1,3,3,5,6,2079,80,230400,1770,2126.25
1,3,3,7,6,2079,93,216000,1770,3389.673913
2,1,3,3,12,1717.93,83,1738,1400,1552.346386
4,6,1,3,9,623.48,82,68200,1950,813.2347826
1,3,3,7,5,2079,94,230400,1770,3118.5
1,3,3,6,9,2079,79,201600,1770,2156
1,3,3,1,3,2079,94,230400,1770,4306.5
2,1,3,5,4,1717.93,88,1738,1400,1952.193182
1,3,3,2,5,2079,78,208800,1770,1953.759036
1,3,3,2,6,2079,77,216000,1770,2716.112903
1,3,3,3,5,2079,88,216000,1770,2182.95
4,6,1,7,1,623.48,94,68200,1950,1261.459535
1,3,3,5,6,2079,77,201600,1770,2862.885246
2,1,3,4,12,1717.93,77,1738,1400,1717.93
7,2,2,2,6,1561.76,81,168000,1925,1874.112
4,6,1,2,3,623.48,81,68200,1950,654.654
1,3,3,3,5,2079,78,237600,1770,2563.150685
1,3,3,1,3,2079,98,230400,1770,3603.6
2,1,3,5,12,1717.93,89,1738,1400,2299.383231
2,1,3,3,3,1717.93,89,1738,1400,1590.675926
1,3,3,5,3,2079,77,223200,1770,1913.625
2,1,3,6,3,1717.93,82,1738,1400,2490.9985
2,1,3,6,9,1717.93,81,1738,1400,2244.392419
1,3,3,4,5,2079,76,230400,1770,2835
1,3,3,2,6,2079,83,244800,1770,1984.5
7,2,2,4,5,1561.76,76,198000,1925,1421.377079
7,2,3,3,6,1561.76,89,192000,1925,1421.377079
7,2,3,6,9,1561.76,79,204000,1925,1811.6416
2,1,3,3,6,1717.93,75,1738,1400,2030.280909
2,1,3,2,4,1717.93,85,1738,1400,2075.832083
1,3,3,4,3,2079,85,244800,1770,3014.55
7,2,3,6,12,1561.76,76,174000,1925,1416.48
7,2,3,5,9,1561.76,84,168000,1925,1602.858947
2,1,3,1,4,1717.93,95,1738,1400,3092.274
1,3,3,6,9,2079,75,230400,1770,1984.5
1,3,3,2,6,2079,82,237600,1770,2338.875
1,3,3,6,12,2079,83,230400,1770,2079
2,1,3,2,3,1717.93,84,1738,1400,1942.007826
7,2,2,5,6,1561.76,90,198000,1925,1681.895385
7,2,3,3,5,1561.76,84,198000,1925,1677.445926
7,2,2,7,1,1561.76,96,168000,1925,2436.3456
1,3,3,2,6,2079,80,244800,1770,2030.651163
1,3,3,1,1,2079,98,237600,1770,4209.975
7,2,3,1,3,1561.76,91,192000,1925,2635.47
1,3,3,4,3,2079,84,244800,1770,3067.377049
1,3,3,5,3,2079,84,216000,1770,2420.328358
1,3,3,5,9,2079,88,237600,1770,2871
2,1,3,2,6,1717.93,77,1738,1400,2105.069155
7,2,3,5,6,1561.76,78,198000,1925,2191.501935
7,2,2,5,9,1561.76,80,204000,1925,1887.126667
1,3,3,3,5,2079,87,237600,1770,2259.782609
7,2,2,3,5,1561.76,82,198000,1925,1621.827692
7,2,2,4,5,1561.76,78,186000,1925,2342.64
7,2,3,6,5,1561.76,87,198000,1925,1467.678072
2,1,3,1,1,1717.93,91,1738,1400,3435.86
1,3,3,2,5,2079,84,201600,1770,2107.094595
7,2,2,4,5,1561.76,82,204000,1925,2018.274462
1,3,3,6,9,2079,89,223200,1770,2107.094595
2,1,3,2,3,1717.93,88,1738,1400,2365.674098
1,3,3,3,6,2079,90,244800,1770,2350.173913
7,2,3,6,1,1561.76,89,168000,1925,2090.355692
1,3,3,7,5,2079,96,230400,1770,3880.8
1,3,3,4,3,2079,87,223200,1770,2350.173913
1,3,3,5,6,2079,84,216000,1770,2310
1,3,3,5,3,2079,87,223200,1770,2673
